time	pos	sp	vel	state
1.738198	-0.00029855966567993164	0.0	-0.003158872714266181	1
1.740772	-0.0002701878547668457	0.0	0.011526224203407764	1
1.75414	-0.00029581785202026367	0.0	-0.002115788171067834	1
1.775877	-0.00029581785202026367	0.0	-0.002115788171067834	1
1.783167	-0.00029665231704711914	0.0	-0.0035164968576282263	1
1.803459	-0.0002796053886413574	0.0	0.002861200598999858	1
1.832173	-0.0002982616424560547	0.0	-0.00423175236210227	1
1.856598	-0.0002982616424560547	0.0	-0.00423175236210227	1
1.859146	-0.0002714395523071289	0.0	0.011980712413787842	1
1.871431	-0.0002993345260620117	0.0	-0.0021381364203989506	1
1.883719	-0.0002993345260620117	0.0	-0.0021381364203989506	1
1.897244	-0.0002811551094055176	0.0	0.000938954995945096	1
1.916497	-0.00028336048126220703	0.0	0.005535962991416454	1
1.936656	-0.00029838085174560547	0.0	-0.002823587041348219	1
1.95447	-0.00029838085174560547	0.0	-0.002823587041348219	1
1.986209	-0.000283658504486084	0.0	0.006228873040527105	1
1.991496	-0.000283658504486084	0.0	0.006228873040527105	1
2.02412	-0.00027382373809814453	0.0	0.007845650427043438	1
2.037519	-0.00027382373809814453	0.0	0.007845650427043438	1
2.04002	-0.0002925395965576172	0.0	-0.0009460342116653919	1
2.058935	-0.0002753138542175293	0.0	0.005573223810642958	1
2.071827	-0.000298917293548584	0.0	-0.001914608059450984	1
2.091661	-0.00028377771377563477	0.0	0.005521072540432215	1
2.099241	-0.00028377771377563477	0.0	0.005521072540432215	1
2.118757	-0.00029534101486206055	0.0	-0.0013781639281660318	1
2.137932	-0.00029534101486206055	0.0	-0.0013781639281660318	1
2.140572	-0.00028705596923828125	0.0	0.0024439850822091103	1
2.159151	-0.0002988576889038086	0.0	-0.0011620954610407352	1
2.192731	-0.00028592348098754883	0.0	0.004165069665759802	1
2.206602	-0.00028592348098754883	0.0	0.004165069665759802	1
2.219941	-0.00029850006103515625	0.0	-0.0023616384714841843	1
2.238256	-0.00029850006103515625	0.0	-0.0023616384714841843	1
2.2408	-0.0002989768981933594	0.0	-0.0026820108760148287	1
2.259438	-0.00029903650283813477	0.0	-0.0017581370193511248	1
2.279028	-0.00029540061950683594	0.0	-0.0012962000910192728	1
2.295025	-0.0002880692481994629	0.0	-0.001460113562643528	1
2.316386	-0.0002880692481994629	0.0	-0.001460113562643528	1
2.324746	-0.0002987384796142578	0.0	-0.0026447554118931293	1
2.343005	-0.0002987384796142578	0.0	-0.0026447554118931293	1
2.345549	-0.00029855966567993164	0.0	-0.0005213383119553328	1
2.363987	-0.0002989768981933594	0.0	-0.0033004048746079206	1
2.38459	-0.0002974271774291992	0.0	-0.0036282299552112818	1
2.418505	-0.0002837181091308594	0.0	0.006228889338672161	1
2.425491	-0.0002837181091308594	0.0	0.006228889338672161	1
2.446232	-0.0002837181091308594	0.0	0.006228889338672161	1
2.449082	-0.00029921531677246094	0.0	-0.002845918294042349	1
2.468471	-0.00029081106185913086	0.0	-0.0009236694895662367	1
2.485192	-0.0002841949462890625	0.0	0.0028984793461859226	1
2.515909	-0.00020432472229003906	0.0	0.023782460018992424	1
2.535537	-0.00020432472229003906	0.0	0.023782460018992424	1
2.54542	-0.00020432472229003906	0.0	0.023782460018992424	8
2.548068	-0.00029152631759643555	0.0	-0.009901616722345352	8
2.567406	-1.0192394256591797e-05	0.0	0.020325392484664917	8
2.587566	-0.0002346634864807129	0.0	-0.03297606483101845	8
2.608518	-0.00016796588897705078	0.0	0.04146268591284752	8
2.637917	-0.00016796588897705078	0.0	0.04146268591284752	8
2.645885	-0.00016796588897705078	0.0	0.04146268591284752	8
2.670898	-0.00022047758102416992	0.0	0.010498072020709515	8
2.693624	-0.00016045570373535156	0.0	0.00818093866109848	8
2.713557	-0.00011879205703735352	0.0	-0.01597384363412857	8
2.740949	-0.00011879205703735352	0.0	-0.01597384363412857	8
2.743527	-0.00029987096786499023	0.0	-0.022463299334049225	8
2.755168	-0.00029987096786499023	0.0	-0.022463299334049225	8
2.773214	-0.00012177228927612305	0.0	0.02499690279364586	8
2.79322	-0.00027865171432495117	0.0	-0.04398801922798157	8
2.811057	-0.00024259090423583984	0.0	0.004142732825130224	8
2.831472	-0.0001538991928100586	0.0	0.02821556106209755	8
2.864358	-0.0001538991928100586	49.99995831772685	0.02821556106209755	8
2.885243	-0.0001735687255859375	49.99995831772685	0.003732942044734955	8
2.906439	-0.00020366907119750977	49.99995831772685	0.013008915819227695	8
2.927078	-0.000277101993560791	49.99995831772685	0.0012593499850481749	8
2.955953	-0.00016224384307861328	49.99995831772685	-0.004417989868670702	8
2.973383	-0.00016224384307861328	49.99992602691054	-0.004417989868670702	8
2.983768	-0.00023764371871948242	49.99992602691054	-0.0009236689656972885	8
3.003286	-0.00030434131622314453	49.99992602691054	-0.011995233595371246	8
3.025862	-0.00028270483016967773	49.99992602691054	-0.03117302618920803	8
3.044243	-0.00028270483016967773	49.99992602691054	-0.03117302618920803	8
3.046754	-0.00036066770553588867	49.99992602691054	-0.005863402504473925	8
3.058275	0.14562612771987915	49.99992602691054	28.764467239379883	8
3.082716	0.14562612771987915	13.162224740339603	28.764467239379883	8
3.086214	1.2004107236862183	13.162224740339603	55.19098663330078	8
3.105128	2.288177013397217	13.162224740339603	54.1017951965332	8
3.125014	3.3774099349975586	13.162224740339603	53.89402770996094	8
3.143961	3.3774099349975586	13.162224740339603	53.89402770996094	8
3.146518	4.462125778198242	13.162224740339603	54.126773834228516	8
3.176602	6.638238430023193	13.162224740339603	54.352508544921875	8
3.191682	6.638238430023193	13.162224740339603	54.352508544921875	8
3.205043	7.724662780761719	13.162224740339603	54.11880111694336	8
3.222858	8.808150291442871	13.162224740339603	54.38151931762695	8
3.241154	8.808150291442871	13.162224740339603	54.38151931762695	8
3.243732	9.894369125366211	13.162224740339603	54.23191833496094	8
3.262605	10.97934627532959	13.162224740339603	54.205604553222656	8
3.273716	12.062652587890625	13.162224740339603	54.2753791809082	8
3.293545	13.042354583740234	13.162224740339603	39.10344696044922	8
3.300663	13.042354583740234	13.162224740339603	39.10344696044922	8
3.321781	13.535792350769043	13.162224740339603	17.22637176513672	8
3.340911	13.535792350769043	13.162224740339603	17.22637176513672	8
3.343483	13.721786499023438	13.162224740339603	5.737886905670166	8
3.361867	13.748628616333008	13.162224740339603	-0.3876801133155823	8
3.375387	13.71163558959961	13.162224740339603	-2.907829999923706	8
3.39375	13.643448829650879	13.162224740339603	-3.535407066345215	8
3.409772	13.643448829650879	13.162224740339603	-3.535407066345215	8
3.422563	13.5678129196167	13.162224740339603	-3.8734750747680664	8
3.440937	13.5678129196167	13.162224740339603	-3.8734750747680664	8
3.443503	13.495229721069336	13.162224740339603	-3.3694069385528564	8
3.462204	13.432119369506836	13.162224740339603	-2.9297170639038086	8
3.481769	13.379881858825684	13.162224740339603	-2.4990673065185547	8
3.493764	13.337738037109375	13.162224740339603	-2.0275113582611084	8
3.519201	13.337738037109375	13.162224740339603	-2.0275113582611084	8
3.521905	13.305134773254395	13.162224740339603	-1.497246503829956	8
3.541758	13.305134773254395	13.162224740339603	-1.497246503829956	8
3.544514	13.280098915100098	13.162224740339603	-1.2745580673217773	8
3.563031	13.261344909667969	13.162224740339603	-0.8261978030204773	8
3.583452	13.245545387268066	13.162224740339603	-0.6221636533737183	8
3.614408	13.222290992736816	13.162224740339603	-0.4693000912666321	8
3.629099	13.222290992736816	13.162224740339603	-0.4693000912666321	8
3.642464	13.222290992736816	13.162224740339603	-0.4693000912666321	8
3.665639	13.208724975585938	13.162224740339603	-0.2568393349647522	8
3.685994	13.204719543457031	13.162224740339603	-0.20084822177886963	8
3.705953	13.201033592224121	13.162224740339603	-0.1775726079940796	8
3.71772	13.197843551635742	13.162224740339603	-0.16492152214050293	8
3.737424	13.197843551635742	13.162224740339603	-0.16492152214050293	8
3.743284	13.197843551635742	13.162224740339603	-0.16492152214050293	8
3.745884	13.19530200958252	13.162224740339603	-0.14490926265716553	8
3.764543	13.192913055419922	13.162224740339603	-0.12258732318878174	8
3.784869	13.19105052947998	13.162224740339603	-0.06756478548049927	8
3.804865	13.189275741577148	13.162224740339603	-0.08668297529220581	8
3.834054	13.189275741577148	13.162224740339603	-0.08668297529220581	8
3.836678	13.186695098876953	13.162224740339603	-0.083926260471344	8
3.84635	13.186695098876953	13.162224740339603	-0.083926260471344	8
3.861824	13.185784339904785	13.162224740339603	-0.009830236434936523	8
3.880952	13.184477806091309	13.162224740339603	-0.07350289821624756	8
3.901516	13.183467864990234	13.162224740339603	-0.06494218111038208	8
3.932049	13.183467864990234	13.162224740339603	-0.06494218111038208	8
3.93467	13.181437492370605	13.162224740339603	-0.06428653001785278	8
3.955527	13.181437492370605	13.162224740339603	-0.06428653001785278	8
3.961399	13.180519104003906	13.162224740339603	-0.042627692222595215	8
3.981659	13.179469108581543	13.162224740339603	-0.05599403381347656	8
4.001095	13.178728103637695	13.162224740339603	-0.004644630942493677	8
4.021068	13.177825927734375	13.162224740339603	-0.04697883874177933	8
4.033174	13.177825927734375	13.162224740339603	-0.04697883874177933	8
4.052747	13.175935745239258	13.162224740339603	-0.05506271868944168	8
4.06435	13.175935745239258	13.162224740339603	-0.05506271868944168	8
4.080715	13.174797058105469	13.162224740339603	-0.09414846450090408	8
4.100611	13.173946380615234	13.162224740339603	-0.02911979705095291	8
4.120968	13.173144340515137	13.162224740339603	-0.02756262570619583	8
4.162687	13.17186450958252	13.162224740339603	-0.05454862862825394	8
4.174178	13.17186450958252	13.162224740339603	-0.05454862862825394	8
4.197322	13.171314239501953	13.162224740339603	-0.03242040425539017	8
4.225098	13.170790672302246	13.162224740339603	-0.05355025827884674	8
4.249993	13.170286178588867	13.162224740339603	-0.008884034119546413	8
4.270069	13.170286178588867	13.162224740339603	-0.008884034119546413	8
4.272642	13.169800758361816	13.162224740339603	0.0309467650949955	8
4.284209	13.169800758361816	13.162224740339603	0.0309467650949955	8
4.292264	13.168976783752441	13.162224740339603	-0.00048723703366704285	8
4.31242	13.168375015258789	13.162224740339603	-0.06050167232751846	8
4.333033	13.168065071105957	13.162224740339603	-0.07015763223171234	8
4.365286	13.168065071105957	13.162224740339603	-0.07015763223171234	8
4.367333	13.167391777038574	13.162224740339603	-0.0206783227622509	8
4.3939	13.167391777038574	13.162224740339603	-0.0206783227622509	8
4.44598	13.167391777038574	13.162224740339603	-0.0206783227622509	8
4.448607	13.165464401245117	13.162224740339603	-0.04138350486755371	8
4.467373	13.16522216796875	13.162224740339603	-0.13560354709625244	8
4.478984	13.165090560913086	13.162224740339603	-0.1530379056930542	8
4.503178	13.165090560913086	13.162224740339603	-0.1530379056930542	8
4.506109	13.165318489074707	13.162224740339603	0.04183205962181091	8
4.52746	13.165117263793945	13.162224740339603	0.14530573785305023	8
4.546077	13.165117263793945	13.162224740339603	0.14530573785305023	8
4.548733	13.164281845092773	13.162224740339603	0.042353592813014984	8
4.567458	13.163816452026367	13.162224740339603	-0.11968909204006195	8
4.596613	13.16436767578125	13.162224740339603	0.14012756943702698	8
4.612278	13.16436767578125	-36.83594608306885	0.14012756943702698	8
4.625774	13.163871765136719	-36.83594608306885	0.1199364885687828	8
4.645714	13.163871765136719	-36.83594608306885	0.1199364885687828	8
4.648414	13.163246154785156	-36.83594608306885	-0.16083121299743652	8
4.667659	13.163473129272461	-36.83594608306885	-0.15173405408859253	8
4.688566	13.16376781463623	-36.83594608306885	0.10396988689899445	8
4.698385	13.163541793823242	-36.83594608306885	0.14966431260108948	8
4.722316	13.163541793823242	-36.83643436431885	0.14966431260108948	8
4.72731	13.163046836853027	-36.83643436431885	-0.005754827056080103	8
4.750868	13.163046836853027	-36.83643436431885	-0.005754827056080103	8
4.772047	13.16316032409668	-36.83643436431885	-0.06894320994615555	8
4.791615	13.16337776184082	-36.83643436431885	0.14632642269134521	8
4.832316	13.16337776184082	12.87848949432373	0.14632642269134521	8
4.835676	12.361433029174805	12.87848949432373	-56.2033805847168	8
4.854708	12.361433029174805	12.87848949432373	-56.2033805847168	8
4.857412	11.238537788391113	12.87848949432373	-56.03350067138672	8
4.875459	10.124554634094238	12.87848949432373	-54.9864616394043	8
4.894704	9.021361351013184	12.87848949432373	-55.61167526245117	8
4.91443	7.917827129364014	12.87848949432373	-55.448524475097656	8
4.924312	6.808876037597656	12.87848949432373	-55.39850616455078	8
4.941207	6.808876037597656	12.87848949432373	-55.39850616455078	8
4.945861	6.808876037597656	12.87848949432373	-55.39850616455078	8
4.948554	5.699591159820557	12.87848949432373	-55.521697998046875	8
4.967205	4.5930280685424805	12.87848949432373	-55.3363151550293	8
4.988445	3.487699270248413	12.87848949432373	-55.20393371582031	8
5.005173	2.383476734161377	12.87848949432373	-55.094295501708984	8
5.034283	2.383476734161377	12.87848949432373	-55.094295501708984	1
5.03689	0.40777796506881714	12.87848949432373	-35.22791290283203	1
5.050405	0.40777796506881714	12.87848949432373	-35.22791290283203	1
5.064052	-0.17329338192939758	12.87848949432373	-24.828405380249023	1
5.083627	-0.5369401574134827	12.87848949432373	-14.395130157470703	1
5.103594	-0.7187262177467346	12.87848949432373	-5.942688465118408	1
5.123748	-0.7443241477012634	12.87848949432373	0.7117114663124084	1
5.134091	-0.7443241477012634	12.87848949432373	0.7117114663124084	8
5.136702	-0.46587297320365906	12.87848949432373	41.1926383972168	8
5.160161	-0.46587297320365906	12.87848949432373	41.1926383972168	8
5.164884	0.6259181499481201	12.87848949432373	54.45339584350586	8
5.183886	1.718798279762268	12.87848949432373	54.35665512084961	8
5.202824	2.8092641830444336	12.87848949432373	54.33460998535156	8
5.222864	3.896604061126709	12.87848949432373	54.66074752807617	8
5.236258	4.983645915985107	12.87848949432373	54.68042755126953	8
5.257138	6.072576522827148	12.87848949432373	54.5463981628418	8
5.271178	6.072576522827148	12.87848949432373	54.5463981628418	8
5.29195	7.15966272354126	12.87848949432373	54.33305740356445	8
5.312543	8.243546485900879	12.87848949432373	54.250606536865234	8
5.332074	9.330909729003906	12.87848949432373	54.178470611572266	8
5.351173	9.330909729003906	12.87848949432373	54.178470611572266	8
5.363116	10.96337890625	12.87848949432373	31.247264862060547	8
5.381471	10.96337890625	12.87848949432373	31.247264862060547	8
5.391045	11.491541862487793	12.87848949432373	23.461288452148438	8
5.411131	11.882989883422852	12.87848949432373	17.357158660888672	8
5.431254	12.169858932495117	12.87848949432373	12.60779857635498	8
5.448964	12.169858932495117	12.87848949432373	12.60779857635498	8
5.450249	12.379303932189941	12.87848949432373	9.13082218170166	8
5.473276	12.640362739562988	12.87848949432373	5.28622579574585	8
5.490417	12.640362739562988	12.87848949432373	5.28622579574585	8
5.501358	12.717694282531738	12.87848949432373	3.542201280593872	8
5.52166	12.772795677185059	12.87848949432373	2.376591205596924	8
5.540677	12.772795677185059	12.87848949432373	2.376591205596924	8
5.543233	12.811424255371094	12.87848949432373	1.690403699874878	8
5.562259	12.838885307312012	12.87848949432373	1.1095774173736572	8
5.573624	12.857364654541016	12.87848949432373	0.7592722177505493	8
5.599498	12.857364654541016	12.87848949432373	0.7592722177505493	8
5.602173	12.869704246520996	12.87848949432373	0.5206848382949829	8
5.62253	12.878189086914062	12.87848949432373	0.31976139545440674	8
5.641729	12.878189086914062	12.87848949432373	0.31976139545440674	8
5.644372	12.883343696594238	12.87848949432373	0.21149328351020813	8
5.662969	12.886186599731445	12.87848949432373	0.12098735570907593	8
5.694607	12.888867378234863	12.87848949432373	0.056483954191207886	8
5.708937	12.888867378234863	12.87848949432373	0.056483954191207886	8
5.725649	12.889469146728516	12.87848949432373	0.013758599758148193	8
5.74362	12.889469146728516	12.87848949432373	0.013758599758148193	8
5.746174	12.889725685119629	12.87848949432373	0.001707283896394074	8
5.765381	12.88983154296875	12.87848949432373	-0.01180434599518776	8
5.784141	12.889871597290039	12.87848949432373	-0.0075537897646427155	8
5.796418	12.88988971710205	12.87848949432373	-0.03769511356949806	8
5.817481	12.88988971710205	-37.113993644714355	-0.03769511356949806	8
5.824018	12.88996696472168	-37.113993644714355	-0.049884259700775146	8
5.842431	12.88996696472168	-37.113993644714355	-0.049884259700775146	8
5.845064	12.889979362487793	-37.113993644714355	-0.0478055477142334	8
5.864478	12.890151023864746	-37.113993644714355	0.0005151996156200767	8
5.884091	12.890264511108398	-37.113993644714355	0.0532839372754097	8
5.913188	12.889723777770996	-37.113993644714355	-0.026463359594345093	8
5.926837	12.889723777770996	-37.11382555961609	-0.026463359594345093	8
5.940166	12.889723777770996	-37.11382555961609	-0.026463359594345093	8
5.942712	12.889641761779785	-37.11382555961609	-0.08061417192220688	8
5.961662	12.88985538482666	-37.11382555961609	0.037127360701560974	8
5.981793	12.889337539672852	-37.11382555961609	-0.026426099240779877	8
6.014103	12.367867469787598	-37.11382555961609	-54.500038146972656	8
6.03557	12.367867469787598	-4.705596690276028	-54.500038146972656	8
6.042692	12.367867469787598	-4.705596690276028	-54.500038146972656	8
6.045317	11.241596221923828	-4.705596690276028	-56.172115325927734	8
6.064676	10.123329162597656	-4.705596690276028	-55.96137237548828	8
6.084405	9.020450592041016	-4.705596690276028	-55.629241943359375	8
6.104577	7.914211750030518	-4.705596690276028	-55.38428497314453	8
6.134307	7.914211750030518	-4.705596690276028	-55.38428497314453	8
6.136942	5.694000720977783	-4.705596690276028	-55.587013244628906	8
6.144156	5.694000720977783	-4.705596690276028	-55.587013244628906	8
6.164121	4.586806774139404	-4.705596690276028	-55.458221435546875	8
6.183966	3.480825901031494	-4.705596690276028	-55.20424270629883	8
6.204241	2.375105142593384	-4.705596690276028	-55.137638092041016	8
6.232123	2.375105142593384	-4.705596690276028	-55.137638092041016	8
6.23469	0.16543275117874146	-4.705596690276028	-55.09653091430664	8
6.252832	0.16543275117874146	-4.705596690276028	-55.09653091430664	8
6.261433	-0.937013566493988	-4.705596690276028	-55.12943649291992	8
6.281358	-1.994291067123413	-4.705596690276028	-47.75562286376953	8
6.301352	-2.7923030853271484	-4.705596690276028	-34.630558013916016	8
6.32164	-3.368727445602417	-4.705596690276028	-25.242929458618164	8
6.332624	-3.368727445602417	-4.705596690276028	-25.242929458618164	8
6.335222	-3.7799177169799805	-4.705596690276028	-17.68911361694336	8
6.353446	-4.071129322052002	-4.705596690276028	-12.297523498535156	8
6.361926	-4.071129322052002	-4.705596690276028	-12.297523498535156	8
6.380878	-4.278805732727051	-4.705596690276028	-8.918699264526367	8
6.406429	-4.426232814788818	-4.705596690276028	-6.246225357055664	8
6.43596	-4.528666973114014	-4.705596690276028	-4.164741516113281	8
6.472693	-4.528666973114014	-4.705596690276028	-4.164741516113281	8
6.489066	-4.649829387664795	-4.705596690276028	-2.0165393352508545	8
6.517349	-4.683157920837402	-4.705596690276028	-1.241716980934143	8
6.550194	-4.70534086227417	-4.705596690276028	-0.8521121740341187	8
6.572391	-4.720242500305176	-4.705596690276028	-0.6454852223396301	8
6.582471	-4.720242500305176	-4.705596690276028	-0.6454852223396301	8
6.602819	-4.720242500305176	-4.705596690276028	-0.6454852223396301	8
6.605565	-4.730053901672363	-4.705596690276028	-0.4307669401168823	8
6.616308	-4.73513650894165	-4.705596690276028	-0.21367192268371582	8
6.638144	-4.738623142242432	-4.705596690276028	-0.18075525760650635	8
6.659851	-4.740424156188965	-4.705596690276028	-0.050370097160339355	8
6.692883	-4.740424156188965	45.306193709373474	-0.050370097160339355	8
6.699377	-4.740424156188965	45.306193709373474	-0.050370097160339355	8
6.7366	-4.740715503692627	45.306193709373474	0.0757533386349678	8
6.762505	-4.740715503692627	45.306193709373474	0.0757533386349678	8
6.784429	-4.739814758300781	45.306193709373474	-0.003952973987907171	8
6.795429	-4.739074230194092	45.306193709373474	0.061828210949897766	8
6.80283	-4.739074230194092	-4.698924899101257	0.061828210949897766	8
6.82108	-4.73812198638916	-4.698924899101257	0.02908290922641754	8
6.854705	-4.73812198638916	-4.698924899101257	0.02908290922641754	8
6.873513	-4.735445022583008	-4.698924899101257	0.008213832974433899	8
6.904578	-3.98884916305542	-4.698924899101257	55.90889358520508	8
6.912342	-3.98884916305542	-4.698924899101257	55.90889358520508	8
6.932384	-2.861896276473999	-4.698924899101257	56.07676696777344	8
6.950818	-2.861896276473999	-4.698924899101257	56.07676696777344	8
6.953342	-1.7429381608963013	-4.698924899101257	55.963645935058594	8
6.971969	-0.6954766511917114	-4.698924899101257	54.572452545166016	8
6.989239	0.4023417830467224	-4.698924899101257	54.37929916381836	8
7.001435	1.4641189575195312	-4.698924899101257	45.42192459106445	8
7.021316	1.4641189575195312	-4.698924899101257	45.42192459106445	8
7.028467	2.163372755050659	-4.698924899101257	26.569231033325195	8
7.047283	2.163372755050659	-4.698924899101257	26.569231033325195	1
7.065868	2.6535468101501465	-4.698924899101257	2.0405197143554688	1
7.08257	2.649723529815674	-4.698924899101257	0.2315596491098404	1
7.112823	2.1742122173309326	-4.698924899101257	-36.873558044433594	1
7.130325	2.1742122173309326	-4.698924899101257	-36.873558044433594	1
7.139864	2.1742122173309326	-4.698924899101257	-36.873558044433594	8
7.142448	1.214125156402588	-4.698924899101257	-51.89268493652344	8
7.160821	0.14445990324020386	-4.698924899101257	-53.68228530883789	8
7.180523	-0.8582778573036194	-4.698924899101257	-48.636817932128906	8
7.200461	-1.7216174602508545	-4.698924899101257	-40.44607162475586	8
7.212605	-2.4306535720825195	-4.698924899101257	-32.70199203491211	8
7.231319	-2.4306535720825195	-4.698924899101257	-32.70199203491211	8
7.239154	-2.4306535720825195	-4.698924899101257	-32.70199203491211	8
7.241851	-2.9948983192443848	-4.698924899101257	-25.5786075592041	8
7.260626	-3.431920289993286	-4.698924899101257	-19.496578216552734	8
7.280439	-3.762805223464966	-4.698924899101257	-14.384171485900879	8
7.300967	-4.012951374053955	-4.698924899101257	-10.751236915588379	8
7.314	-4.198573112487793	-4.698924899101257	-7.911263942718506	8
7.334311	-4.198573112487793	-4.698924899101257	-7.911263942718506	8
7.336998	-4.336747646331787	-4.698924899101257	-6.55905818939209	8
7.348222	-4.336747646331787	46.08886808156967	-6.55905818939209	8
7.364498	-4.436366558074951	46.08886808156967	-4.807309150695801	8
7.383619	-4.509523868560791	46.08886808156967	-3.411027193069458	8
7.405058	-4.561655521392822	46.08886808156967	-2.3078629970550537	8
7.425171	-4.5994648933410645	46.08886808156967	-1.6551425457000732	8
